branch	commit	date	author	parent_count	is_merge	topic	subject	first_parent	changed_files	additions	deletions	binary_files	top_subsystems	top_components	feature_cluster	classification_source	recommended_disposition	decision_rationale
niffler	0bbf85f2e4f8bb5bbab799bcccbe6d3390b14ff6	2026-07-25T16:31:38+08:00	钢之AI 术师	1	no	frontend_product	feat(frontend): proxy infinite canvas in development	dc9c69ef336d9eace8d6e4ae4994c97856d4c297	1	9	0	0	build_dependencies:1	frontend:1	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	1a5d16778875832546eac4a8e8fe4c9a4c8d1c70	2026-07-26T01:06:28+08:00	ryfineZ	1	no	usage_observability	fix(usage): 完善额度窗口与用量存储	d8c5fe83e2a3a4f4b0564d59c450eb339868269a	67	6649	1521	0	usage_observability:26,data_storage:19,provider_protocol:5,gateway_other:3,runtime_performance:3	crates/aether-data:36,apps/aether-gateway:16,docs:4,crates/aether-usage-runtime:3,frontend/src/features:2	usage_accounting_observability	subject_rule	KEEP_REBASE	保留业务口径，采用上游诊断、队列和端到端时间
niffler	1ac2fdb17c388c2a8b723a071c859c2f5c26476a	2026-07-26T01:13:24+08:00	ryfineZ	1	no	other	fix(data): 修复用量存储静态检查	1a5d16778875832546eac4a8e8fe4c9a4c8d1c70	3	9	8	0	usage_observability:3	crates/aether-data:3	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	54d764882351abbe75f0f5e2aceff766d9734cb0	2026-07-26T01:18:19+08:00	ryfineZ	1	no	runtime_performance	fix(data): 修复 PostgreSQL 空库初始化	1ac2fdb17c388c2a8b723a071c859c2f5c26476a	2	61	17	0	data_storage:2	crates/aether-data:2	data_schema_storage	subject_rule	KEEP_REBASE	保留已上线数据语义，迁入上游分层数据架构
niffler	a7f38566bf154bc3f3cac9ddb687813a53994dd4	2026-07-26T01:24:39+08:00	ryfineZ	1	no	runtime_performance	fix(data): 拆分 PostgreSQL 并发索引迁移	54d764882351abbe75f0f5e2aceff766d9734cb0	4	17	8	0	usage_observability:3,data_storage:1	crates/aether-data:3,docs:1	data_schema_storage	subject_rule	KEEP_REBASE	保留已上线数据语义，迁入上游分层数据架构
niffler	ca07f004f89314fc206806307b76ac50f52bc050	2026-07-26T01:34:47+08:00	ryfineZ	1	no	other	fix(gateway): 通过额度窗口静态检查	a7f38566bf154bc3f3cac9ddb687813a53994dd4	2	2	2	0	provider_protocol:1,gateway_other:1	apps/aether-gateway:2	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	d86e6c35597ef661b1da97c0395621533c58eefe	2026-07-26T13:28:04+08:00	钢之AI 术师	1	no	frontend_product	fix: address PR review findings	0bbf85f2e4f8bb5bbab799bcccbe6d3390b14ff6	34	1006	302	0	frontend_product:18,data_storage:6,provider_protocol:5,gateway_other:3,delivery_operations:1	frontend/src/features:8,apps/aether-gateway:5,frontend/src/views:5,crates/aether-data:4,frontend/src/utils:3	public_site_image_tools	manual	KEEP	Niffler 产品前台独立保留
niffler	24a2e5c932ce4cc8051f2e13c120278ba8a1b8cf	2026-07-26T16:46:15+08:00	ryfineZ	2	yes	provider_protocol	Merge pull request #6 from g-dxw/codex/new-ui	63cb431b37b7f3f720658deff698ba89942441d8	350	17501	10827	1	frontend_product:219,provider_protocol:45,usage_observability:35,auth_security:16,gateway_other:10	frontend/src/features:120,frontend/src/views:103,frontend/src/components:43,frontend/src/utils:16,frontend:15	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	c8faac0cc29f0dfa50d3b6d6beda850a06b4ef62	2026-07-26T22:58:00+08:00	ryfineZ	2	yes	delivery_operations	chore(release): 整合生产分支与 main	ca07f004f89314fc206806307b76ac50f52bc050	351	17685	10878	1	frontend_product:219,provider_protocol:45,usage_observability:35,auth_security:16,gateway_other:10	frontend/src/features:120,frontend/src/views:103,frontend/src/components:43,frontend/src/utils:16,frontend:15	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	08f8e1666e08da245b59a44a009b6226422910fb	2026-07-26T23:31:57+08:00	ryfineZ	1	no	delivery_operations	fix(release): 固定生产发布入口	c8faac0cc29f0dfa50d3b6d6beda850a06b4ef62	12	767	62	0	delivery_operations:7,data_storage:2,documentation:2,gateway_other:1	.github:4,scripts:3,crates/aether-data:2,docs:2,apps/aether-gateway:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	875268a30a04ab08300232c7db78b58e5e5db05a	2026-07-26T23:56:57+08:00	ryfineZ	1	no	other	test(gateway): 等待异步候选状态写入	08f8e1666e08da245b59a44a009b6226422910fb	1	25	4	0	billing_wallet:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	3d27fde85c5f1fc452188208eb3f9b3f0b946443	2026-07-27T00:00:59+08:00	ryfineZ	1	no	delivery_operations	docs(release): 记录主线合并方式	875268a30a04ab08300232c7db78b58e5e5db05a	2	3	0	0	documentation:2	docs:2	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	05da1f71db9339f3282843d6e6c7a3243c782885	2026-07-27T00:13:08+08:00	钢之AI 术师	2	yes	provider_protocol	Merge pull request #8 from ryfineZ/codex/reconcile-production-main-20260726	24a2e5c932ce4cc8051f2e13c120278ba8a1b8cf	110	9748	1866	0	usage_observability:27,data_storage:21,provider_protocol:15,delivery_operations:10,gateway_other:9	crates/aether-data:39,apps/aether-gateway:24,docs:8,scripts:5,.github:4	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	c96d5acd8fb825cc000835facaa0a7f6cae823e8	2026-07-27T00:48:39+08:00	ryfineZ	1	no	runtime_performance	fix(release): 支持外部 PostgreSQL 迁移预检	05da1f71db9339f3282843d6e6c7a3243c782885	6	116	50	0	delivery_operations:3,documentation:2,gateway_other:1	docs:2,scripts:2,.github:1,apps/aether-gateway:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	83460212034f167db3aa5351e4cc1ef5b1600230	2026-07-27T00:50:50+08:00	ryfineZ	1	no	delivery_operations	test(release): 核对外部数据库预检参数	c96d5acd8fb825cc000835facaa0a7f6cae823e8	1	3	0	0	delivery_operations:1	scripts:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	c2c84e3305bb4ec47546e3b3d4b0705eba01fb0b	2026-07-27T01:03:52+08:00	钢之AI 术师	2	yes	runtime_performance	Merge pull request #9 from ryfineZ/codex/fix-external-postgres-preflight-20260726	05da1f71db9339f3282843d6e6c7a3243c782885	6	119	50	0	delivery_operations:3,documentation:2,gateway_other:1	docs:2,scripts:2,.github:1,apps/aether-gateway:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	b43b10975e010b90c3a3f68bd7aa2112bcbf1ca8	2026-07-27T01:22:37+08:00	ryfineZ	1	no	auth_security	docs(provider): 记录 Grok OAuth 适配方案	c2c84e3305bb4ec47546e3b3d4b0705eba01fb0b	1	69	0	0	provider_protocol:1	docs:1	grok_oauth	subject_rule	KEEP_REBASE	保留供应能力，迁入上游 OAuth/Provider 架构
niffler	8273a1ba1130f792dfff7c0b7221d61bc41ecca5	2026-07-19T23:19:18-07:00	qiaoen12	1	no	auth_security	feat(provider): add Grok OAuth subscription account support	b43b10975e010b90c3a3f68bd7aa2112bcbf1ca8	45	3696	41	0	provider_protocol:23,routing_scheduler:5,frontend_product:5,auth_security:4,gateway_other:3	apps/aether-gateway:14,frontend/src/features:6,crates/aether-data:4,crates/aether-provider-pool:4,crates/aether-admin:3	grok_oauth	subject_rule	KEEP_REBASE	保留供应能力，迁入上游 OAuth/Provider 架构
niffler	45d2ed044be9736967ca4db35f51e7e4ff470651	2026-07-20T03:51:49-07:00	“qiaoen12”	1	no	auth_security	refactor(oauth): isolate Grok OAuth provider adapter	8273a1ba1130f792dfff7c0b7221d61bc41ecca5	4	575	458	0	provider_protocol:4	crates/aether-oauth:4	grok_oauth	subject_rule	KEEP_REBASE	保留供应能力，迁入上游 OAuth/Provider 架构
niffler	2157e459cc72ac0842b59c63da351b8b57661bc2	2026-07-20T03:52:11-07:00	“qiaoen12”	1	no	auth_security	fix(grok-oauth): refresh quota and record reasoning effort	45d2ed044be9736967ca4db35f51e7e4ff470651	43	1036	77	0	provider_protocol:15,frontend_product:9,usage_observability:8,gateway_other:3,runtime_performance:3	apps/aether-gateway:9,frontend/src/features:9,crates/aether-provider-transport:5,crates/aether-ai-formats:4,crates/aether-usage-runtime:3	grok_oauth	subject_rule	KEEP_REBASE	保留供应能力，迁入上游 OAuth/Provider 架构
niffler	f97239d1a7825851c27f0ac612b5f707634afca2	2026-07-27T02:48:20+08:00	ryfineZ	1	no	auth_security	test(oauth): satisfy strict clippy for Grok PKCE	2157e459cc72ac0842b59c63da351b8b57661bc2	1	1	1	0	provider_protocol:1	crates/aether-oauth:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	5da631bc22f5ca243b8c121cfff1668ad645509f	2026-07-27T02:55:16+08:00	ryfineZ	1	no	usage_observability	fix(usage): preserve metadata when recording reasoning	f97239d1a7825851c27f0ac612b5f707634afca2	2	19	20	0	runtime_performance:1,provider_protocol:1	crates/aether-usage-runtime:1,docs:1	usage_accounting_observability	subject_rule	KEEP_REBASE	保留业务口径，采用上游诊断、队列和端到端时间
niffler	f7602638bfaae70de7a3e268c11a2c64b7ceaab7	2026-07-27T03:08:17+08:00	钢之AI 术师	2	yes	auth_security	Merge pull request #10 from ryfineZ/codex/integrate-grok-oauth	c2c84e3305bb4ec47546e3b3d4b0705eba01fb0b	76	4904	105	0	provider_protocol:31,frontend_product:10,usage_observability:8,routing_scheduler:7,gateway_other:6	apps/aether-gateway:21,frontend/src/features:14,crates/aether-provider-transport:7,crates/aether-admin:4,crates/aether-ai-formats:4	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	1a693321bc535ec3e88847c4ef4c2559c46e88f8	2026-07-27T10:46:33+08:00	ryfineZ	1	no	other	docs(operations): 记录分支整合最终结果	f7602638bfaae70de7a3e268c11a2c64b7ceaab7	1	81	0	0	documentation:1	docs:1	usage_accounting_observability	subject_rule	KEEP_REBASE	保留业务口径，采用上游诊断、队列和端到端时间
niffler	89fecfb73869e84f20e31c75b572e9896f30ce67	2026-07-27T10:57:54+08:00	钢之AI 术师	2	yes	provider_protocol	Merge pull request #11 from ryfineZ/codex/document-branch-reconciliation-20260727	f7602638bfaae70de7a3e268c11a2c64b7ceaab7	1	81	0	0	documentation:1	docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	00d525368bad95506a0d60e1511d9ff778568902	2026-07-27T13:29:22+08:00	ryfineZ	1	no	delivery_operations	feat(deploy): protect production releases	89fecfb73869e84f20e31c75b572e9896f30ce67	16	1355	23	0	delivery_operations:12,repository_other:3,documentation:1	scripts:9,.github:3,docs:1,findings.md:1,progress.md:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	93eba3ccfde24cd6cfafaf162f685d49c1fd29c7	2026-07-27T13:33:23+08:00	ryfineZ	1	no	billing_wallet	docs(plan): record protected deploy rollout	00d525368bad95506a0d60e1511d9ff778568902	2	3	0	0	repository_other:2	progress.md:1,task_plan.md:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	0bf17ec1f0042ff94be31dab4b2d5d4bb22c4ca1	2026-07-27T13:41:21+08:00	ryfineZ	1	no	delivery_operations	fix(deploy): support Linux metadata checks	93eba3ccfde24cd6cfafaf162f685d49c1fd29c7	6	26	11	0	delivery_operations:4,repository_other:2	scripts:4,progress.md:1,task_plan.md:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	f626fda2dc9965a35e560dd54fdf307aa1697f99	2026-07-27T13:52:58+08:00	钢之AI 术师	2	yes	provider_protocol	Merge pull request #12 from ryfineZ/codex/secure-production-deploy-20260727	89fecfb73869e84f20e31c75b572e9896f30ce67	16	1373	23	0	delivery_operations:12,repository_other:3,documentation:1	scripts:9,.github:3,docs:1,findings.md:1,progress.md:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	a956bbb28f1c6be4298dcab13f9ebc0c352096be	2026-07-27T14:03:23+08:00	ryfineZ	1	no	delivery_operations	fix(deploy): allow sshd to read deploy key	f626fda2dc9965a35e560dd54fdf307aa1697f99	5	25	2	0	repository_other:2,delivery_operations:2,documentation:1	scripts:2,docs:1,progress.md:1,task_plan.md:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	95437f50d40a7b16c6030cc42d434fd90f441a3b	2026-07-27T14:15:19+08:00	钢之AI 术师	2	yes	provider_protocol	Merge pull request #13 from ryfineZ/codex/fix-production-ssh-access-20260727	f626fda2dc9965a35e560dd54fdf307aa1697f99	5	25	2	0	repository_other:2,delivery_operations:2,documentation:1	scripts:2,docs:1,progress.md:1,task_plan.md:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	35959a26fcc3eff3b225aade70ce2ace77985867	2026-07-28T11:15:01+08:00	dxw525224259@gmail.com	1	no	delivery_operations	feat(deploy): migrate niffler test to test01	95437f50d40a7b16c6030cc42d434fd90f441a3b	17	893	16	0	delivery_operations:15,tunnel_frontdoor:1,documentation:1	deploy:8,scripts:7,.github:1,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	fb0f939f58fa74b563d74342f78fd5caae8307e9	2026-07-28T11:31:49+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #5 from g-dxw/codex/test01-migration	95437f50d40a7b16c6030cc42d434fd90f441a3b	17	893	16	0	delivery_operations:15,tunnel_frontdoor:1,documentation:1	deploy:8,scripts:7,.github:1,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	05cb61c6ed7913c42710f9328ca02946f8ca40d9	2026-07-28T11:33:51+08:00	g-dxw	1	no	delivery_operations	"Revert ""feat(deploy): migrate Niffler test to test01"""	fb0f939f58fa74b563d74342f78fd5caae8307e9	17	16	893	0	delivery_operations:15,tunnel_frontdoor:1,documentation:1	deploy:8,scripts:7,.github:1,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	b8178e1243f26ac3e285ba0194c824287a278699	2026-07-28T11:39:51+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #6 from g-dxw/revert-5-codex/test01-migration	fb0f939f58fa74b563d74342f78fd5caae8307e9	17	16	893	0	delivery_operations:15,tunnel_frontdoor:1,documentation:1	deploy:8,scripts:7,.github:1,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	de09e3ccaeed236a76e943a5bae71294cada9280	2026-07-28T13:03:01+08:00	g-dxw	1	no	delivery_operations	feat(deploy): add test promotion pipeline	95437f50d40a7b16c6030cc42d434fd90f441a3b	7	385	5	0	delivery_operations:6,documentation:1	.github:3,scripts:3,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	4a6e2731cd81a4c6081ebe6be1b35296398db04e	2026-07-28T13:48:15+08:00	g-dxw	1	no	delivery_operations	fix(deploy): isolate test deployment policy	de09e3ccaeed236a76e943a5bae71294cada9280	8	323	36	0	delivery_operations:7,documentation:1	scripts:5,.github:2,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	d88238a4c556f52d151cb9202b3bb3b6fbe4f33d	2026-07-28T14:00:16+08:00	g-dxw	1	no	runtime_performance	fix(deploy): validate test postgres migrations	4a6e2731cd81a4c6081ebe6be1b35296398db04e	5	60	51	0	delivery_operations:4,documentation:1	scripts:4,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	4a1c174c72fb5943ee2c8cea1131b23817db81be	2026-07-28T19:33:46+08:00	ryfineZ	1	no	delivery_operations	fix(deploy): bootstrap isolated test deployments	d88238a4c556f52d151cb9202b3bb3b6fbe4f33d	7	229	45	0	delivery_operations:6,documentation:1	scripts:5,.github:1,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	75553553c2840b8b142281b0a0463cc2b4c2605e	2026-07-28T19:41:14+08:00	ryfineZ	1	no	frontend_product	docs(deploy): require test HTTPS proxy setup	4a1c174c72fb5943ee2c8cea1131b23817db81be	1	15	2	0	documentation:1	docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	6878c6ec2dd22a6f54530b60b2e2d86237ba9211	2026-07-28T19:46:21+08:00	ryfineZ	1	no	stream_execution	docs(deploy): preserve test proxy upstream	75553553c2840b8b142281b0a0463cc2b4c2605e	1	15	18	0	documentation:1	docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	c9bcd31070d721552ef0e84f865934f9444564fc	2026-07-28T20:06:25+08:00	钢之AI 术师	2	yes	provider_protocol	Merge pull request #14 from g-dxw/codex/test-promotion-pipeline	95437f50d40a7b16c6030cc42d434fd90f441a3b	11	910	40	0	delivery_operations:10,documentation:1	scripts:7,.github:3,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	4e40c7cfc682f1753568d5f047c54f19a63512de	2026-07-28T23:15:52+08:00	g-dxw	1	no	delivery_operations	fix(deploy): accept current test run artifact	c9bcd31070d721552ef0e84f865934f9444564fc	3	72	7	0	delivery_operations:3	scripts:3	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	1ab1eac112cabb3cd891f933419d85f6f7eb863b	2026-07-29T00:13:32+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #16 from g-dxw/codex/fix-test-deploy-run-state	c9bcd31070d721552ef0e84f865934f9444564fc	3	72	7	0	delivery_operations:3	scripts:3	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	96f763fb5be6d4cf56541276f78e618a433692ea	2026-07-29T00:49:05+08:00	g-dxw	1	no	delivery_operations	fix(deploy): tolerate missing active workflow name	1ab1eac112cabb3cd891f933419d85f6f7eb863b	2	78	17	0	delivery_operations:2	scripts:2	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	39e7b16b244c21ec45599a432d3b4656e3f39b84	2026-07-29T07:33:21+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #17 from g-dxw/codex/fix-test-workflow-metadata	1ab1eac112cabb3cd891f933419d85f6f7eb863b	2	78	17	0	delivery_operations:2	scripts:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	9f17c88c0cc3e31bf49b57afede8d1bd74305ac3	2026-07-29T08:52:05+08:00	g-dxw	1	no	delivery_operations	fix(deploy): use same-run artifact for test deployment	39e7b16b244c21ec45599a432d3b4656e3f39b84	6	338	204	0	delivery_operations:5,documentation:1	scripts:4,.github:1,docs:1	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	f0a97d0cdf7e3a7c300e2aaa2eab16d00e444197	2026-07-29T10:03:17+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #18 from g-dxw/codex/fix-test-active-run-metadata	39e7b16b244c21ec45599a432d3b4656e3f39b84	6	338	204	0	delivery_operations:5,documentation:1	scripts:4,.github:1,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	b8fae6a43c4c4b15fd31fe811c6e0bdbb3cf2a0e	2026-07-29T13:23:54+08:00	g-dxw	1	no	frontend_product	fix(frontend): repair mobile menu and themed favicon	b8178e1243f26ac3e285ba0194c824287a278699	5	72	4	0	frontend_product:5	frontend:2,frontend/src/components:2,frontend/src/__tests__:1	public_site_image_tools	subject_rule	KEEP	Niffler 产品前台独立保留
niffler	22bb5dffdea333e9f6561bf25fc4f6aa3a151a12	2026-07-29T13:55:20+08:00	g-dxw	1	no	stream_execution	test(gateway): wait for stream candidate finalization	b8fae6a43c4c4b15fd31fe811c6e0bdbb3cf2a0e	1	17	4	0	auth_security:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	0116013b2776208e617df2303c98afd7ec9a5b27	2026-07-29T14:28:30+08:00	g-dxw	2	yes	provider_protocol	Merge branch 'test' into codex/fix-mobile-compatibility	22bb5dffdea333e9f6561bf25fc4f6aa3a151a12	12	1228	98	0	delivery_operations:11,documentation:1	scripts:8,.github:3,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	b2705e6eb3ae8aadcbec24e393aaecbebe28ddfb	2026-07-29T14:53:55+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #19 from g-dxw/codex/fix-mobile-compatibility	f0a97d0cdf7e3a7c300e2aaa2eab16d00e444197	6	89	8	0	frontend_product:5,auth_security:1	frontend:2,frontend/src/components:2,apps/aether-gateway:1,frontend/src/__tests__:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	4bf5f82a8d22fdddaf52a19f7dc8d63ce32b5a58	2026-07-31T14:36:19+08:00	ryfineZ	1	no	provider_protocol	fix(gateway): 支持 Codex 容量错误自动换号	c9bcd31070d721552ef0e84f865934f9444564fc	12	849	71	0	gateway_other:5,stream_execution:4,provider_protocol:2,tests:1	apps/aether-gateway:10,crates/aether-ai-formats:1,docs:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	076a3b0693fd41329169b4d10e2b175d181448bf	2026-07-31T14:42:31+08:00	ryfineZ	2	yes	stream_execution	Merge remote-tracking branch 'origin/test' into codex/fix-openai-capacity-failover	4bf5f82a8d22fdddaf52a19f7dc8d63ce32b5a58	12	440	99	0	delivery_operations:5,frontend_product:5,auth_security:1,documentation:1	scripts:4,frontend:2,frontend/src/components:2,.github:1,apps/aether-gateway:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	56a72d26139169580ff82082cb54f5926ec1520d	2026-07-31T15:06:35+08:00	ryfineZ	1	no	other	fix(gateway): 记录预读取流的首字节用量	076a3b0693fd41329169b4d10e2b175d181448bf	1	29	3	0	stream_execution:1	apps/aether-gateway:1	usage_accounting_observability	subject_rule	KEEP_REBASE	保留业务口径，采用上游诊断、队列和端到端时间
niffler	dc6d451a09ca58e606f82928ca7dd93d6d7624f8	2026-07-31T15:18:39+08:00	钢之AI 术师	2	yes	stream_execution	Merge pull request #20 from ryfineZ/codex/fix-openai-capacity-failover	b2705e6eb3ae8aadcbec24e393aaecbebe28ddfb	12	878	74	0	gateway_other:5,stream_execution:4,provider_protocol:2,tests:1	apps/aether-gateway:10,crates/aether-ai-formats:1,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	f01db2923845d229278566822c76ce403dc51f3f	2026-07-31T16:08:44+08:00	ryfineZ	1	no	auth_security	fix(oauth): 兼容 sub2api name 邮箱导入	dc6d451a09ca58e606f82928ca7dd93d6d7624f8	3	79	7	0	routing_scheduler:1,tests:1,documentation:1	apps/aether-gateway:2,docs:1	provider_oauth_import	subject_rule	KEEP_REBASE	保留外部格式兼容，转换到上游最新凭证契约
niffler	7db955b4eaa5d27f3f7f8a0c3601bf09b2c558b5	2026-08-01T12:06:11+08:00	钢之AI 术师	1	no	provider_protocol	feat(provider-test): 增加账号并发显示与协议测试	f01db2923845d229278566822c76ce403dc51f3f	21	880	28	0	provider_protocol:13,frontend_product:4,tests:2,gateway_other:1,documentation:1	apps/aether-gateway:10,frontend/src/features:6,frontend/src/api:2,frontend/src/composables:2,docs:1	provider_pool_management	subject_rule	KEEP_REBASE	保留运营能力，迁入上游调度、缓存和批量接口
niffler	14f9ca5e78bfa17469546a69b80661c3c0151867	2026-08-01T12:19:07+08:00	钢之AI 术师	1	no	provider_protocol	test(provider-query): 适配默认流式模型测试	7db955b4eaa5d27f3f7f8a0c3601bf09b2c558b5	1	8	1	0	tests:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	38aa08498952e0eda9afbd76e5c946aa42159664	2026-08-01T12:37:03+08:00	钢之AI 术师	1	no	provider_protocol	fix(provider-test): 修正 Gemini 协议测试请求	14f9ca5e78bfa17469546a69b80661c3c0151867	3	64	1	0	provider_protocol:3	apps/aether-gateway:3	provider_pool_management	subject_rule	KEEP_REBASE	保留运营能力，迁入上游调度、缓存和批量接口
niffler	d5a2eeae24c28fb4fcc660b2cbd9b3953e31f4a1	2026-08-02T14:30:36+08:00	ryfineZ	1	no	usage_observability	fix(usage): 修复 Provider 结算统计不一致	38aa08498952e0eda9afbd76e5c946aa42159664	25	2865	539	0	usage_observability:15,data_storage:6,billing_wallet:2,provider_protocol:1,gateway_other:1	crates/aether-data:17,apps/aether-gateway:5,crates/aether-data-contracts:2,docs:1	billing_plans_wallet_payments	subject_rule	KEEP_REBASE	保留 Niffler 商业规则；以 8 月请求级准入和原子结算为基线
niffler	bf53a21f4b918dc9b53b8688418f09673d077d3f	2026-08-02T14:35:37+08:00	ryfineZ	1	no	usage_observability	fix(usage): 调整贡献写入条件表达式	d5a2eeae24c28fb4fcc660b2cbd9b3953e31f4a1	1	5	6	0	usage_observability:1	crates/aether-data:1	usage_accounting_observability	subject_rule	KEEP_REBASE	保留业务口径，采用上游诊断、队列和端到端时间
niffler	997b9f12efdd8f5a65a2262d875e457ba97bf9a0	2026-08-02T14:55:45+08:00	ryfineZ	1	no	other	fix(migrate): 修正测试分支迁移版本期望	bf53a21f4b918dc9b53b8688418f09673d077d3f	1	0	2	0	data_storage:1	crates/aether-data:1	data_schema_storage	subject_rule	KEEP_REBASE	保留已上线数据语义，迁入上游分层数据架构
niffler	757f0f223f71284883702d341689f8610d01c43d	2026-08-02T15:05:52+08:00	ryfineZ	1	no	usage_observability	test(usage): 更新 Provider 重建来源断言	997b9f12efdd8f5a65a2262d875e457ba97bf9a0	1	15	23	0	usage_observability:1	crates/aether-data:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	a842a767d0b2200047cad5a65f869a883e4daf9f	2026-08-02T15:19:44+08:00	钢之AI 术师	2	yes	usage_observability	Merge pull request #22 from ryfineZ/codex/fix-provider-usage-projection-20260802	dc6d451a09ca58e606f82928ca7dd93d6d7624f8	50	3908	599	0	usage_observability:15,provider_protocol:14,data_storage:6,tests:4,frontend_product:4	apps/aether-gateway:18,crates/aether-data:17,frontend/src/features:6,docs:3,crates/aether-data-contracts:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
